Links
https://www.google.com/maps/place/%D9%87%D8%AA%D9%84+%D8%A7%D9%84%D9%85%D8%A7%D8%B3+%D8%B1%D9%81%D8%B3%D9%86%D8%AC%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f00f76d17b99743:0x32532aab655bf21c!8m2!3d30.3876805!4d56.0042252!16s%2Fg%2F11c72qcjsh!19sChIJQ5e5F233AD8RHPJbZasqUzI?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%DA%A9%D8%A7%D9%81%D9%87+%D9%85%DB%8C%D9%88%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3f00f7d0fe75a579:0x9e39024a0db3c096!8m2!3d30.3878979!4d55.9901812!16s%2Fg%2F11rzsqgb07!19sChIJeaV1_tD3AD8RlsCzDUoCOZ4?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%B4%D9%88%D9%84%DB%8C+%D8%B4%D8%A7%D9%BE+%D8%B1%D9%81%D8%B3%D9%86%D8%AC%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f00f7fc1c1e1c57:0x9af74965fe59995!8m2!3d30.4010558!4d55.9895733!16s%2Fg%2F11h2qmrnfz!19sChIJVxweHPz3AD8RlZnlX5Z0rwk?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%DA%A9%D8%A7%D9%81%D9%87+%D9%81%D8%A7%D9%86%D9%88%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3f00f7467df3b88d:0x80bd7b45a4e735d7!8m2!3d30.4038989!4d55.9863294!16s%2Fg%2F11h22xrpk6!19sChIJjbjzfUb3AD8R1zXnpEV7vYA?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D9%BE%DB%8C%D8%AA%D8%B2%D8%A7+%DA%AF%D9%84%D8%A8%D8%B1%DA%AF+%DB%B2%E2%80%AD/data=!4m7!3m6!1s0x3f00f187c9724c9d:0x5bfc04d8918987f2!8m2!3d30.4215341!4d55.9677515!16s%2Fg%2F11h4td1l1_!19sChIJnUxyyYfxAD8R8oeJkdgE_Fs?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D9%81%D8%B3%D8%AA+%D9%81%D9%88%D8%AF+%D8%A2%D8%B3%D9%85%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f00f7dd429594b5:0xe3b1fc9b6d8eb549!8m2!3d30.3963126!4d55.9750692!16s%2Fg%2F11vc1y2p4l!19sChIJtZSVQt33AD8RSbWObZv8seM?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Nozhan+Fast+Food/data=!4m7!3m6!1s0x3f00f769731b44b7:0xe43a0177aacd173e!8m2!3d30.4044959!4d55.9935332!16s%2Fg%2F11gy6395rs!19sChIJt0Qbc2n3AD8RPhfNqncBOuQ?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%B5%D8%A8%D8%AD%D8%A7%D9%86%D9%87+%D8%AC%D8%A7%D9%86%D8%A7%D9%86%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3f00f796c66d5fbf:0x6f09b307484397c5!8m2!3d30.3877949!4d56.0053364!16s%2Fg%2F11hd_zw1wp!19sChIJv19txpb3AD8RxZdDSAezCW8?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%DA%A9%D8%A7%D9%81%D9%87+%DA%A9%DB%8C%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f00f1b387e1c8c3:0xbb26a1fd7a488854!8m2!3d30.4090618!4d55.9792856!16s%2Fg%2F11k3nlz09r!19sChIJw8jhh7PxAD8RVIhIev2hJrs?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Konj+Golestan+Amin/data=!4m7!3m6!1s0x3f00f730402e51df:0xccdad8d66eeb9d9f!8m2!3d30.404191!4d55.9930967!16s%2Fg%2F11b_2rt72v!19sChIJ31EuQDD3AD8Rn53rbtbY2sw?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Bagh+Hotel+%26+Restaurant/data=!4m7!3m6!1s0x3f00f82695b2f0b9:0xf856ebff16b8c2bb!8m2!3d30.3692364!4d56.0294837!16s%2Fg%2F11_j_lk3v!19sChIJufCylSb4AD8Ru8K4Fv_rVvg?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%A8%DB%8C%D8%B1%D9%88%D9%86+%D8%A8%D8%B1+%D8%AC%D9%87%D8%A7%D9%86%DA%AF%DB%8C%D8%B1%D8%AE%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f00f76aef293c15:0x9c0731342254c5e5!8m2!3d30.4060853!4d56.0167008!16s%2Fg%2F11qb3q5_vk!19sChIJFTwp72r3AD8R5cVUIjQxB5w?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%A8%D8%B3%D8%AA%D9%86%DB%8C+%D8%B3%D8%B1%D8%A7%DB%8C+%D8%A8%D9%87%D8%A7%D8%B1%D9%86%D8%A7%D8%B1%D9%86%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3f00f79ec2c2af81:0x462d81c15c5055be!8m2!3d30.3774503!4d55.9745438!16s%2Fg%2F11f615j2mk!19sChIJga_Cwp73AD8RvlVQXMGBLUY?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%B1%D8%B3%D8%AA%D9%88%D8%B1%D8%A7%D9%86+%DA%A9%D9%88%DB%8C%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3f00f9fa9d9a5ca7:0x6ae3bbadfd0d123e!8m2!3d30.3683126!4d56.0430422!16s%2Fg%2F11h0d0x88r!19sChIJp1yanfr5AD8RPhIN_a2742o?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%B4%D9%87%D8%B1+%D8%A8%D8%B3%D8%AA%D9%86%DB%8C%E2%80%AD/data=!4m7!3m6!1s0x3f00f767de131025:0x12a861cc64e6a5a9!8m2!3d30.3754959!4d56.0162455!16s%2Fg%2F11gwn4qwsq!19sChIJJRAT3mf3AD8RqaXmZMxhqBI?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Kolbeh+Cafe/data=!4m7!3m6!1s0x3f00f1188113cdcf:0xdbed82274c7fe8ae!8m2!3d30.4274692!4d55.9723266!16s%2Fg%2F11cnrgd0tt!19sChIJz80TgRjxAD8Rruh_TCeC7ds?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D9%85%D8%B1%DA%A9%D8%B2+%D8%AA%D9%81%D8%B1%DB%8C%D8%AD%DB%8C%D8%8C%D8%AA%D8%AC%D8%A7%D8%B1%DB%8C+%D8%B3%D8%AA%D8%A7%D8%B1%D9%87+%D8%B1%D9%81%D8%B3%D9%86%D8%AC%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f00f72ecb7305b1:0x3f19ccc719e484f1!8m2!3d30.4038989!4d55.9863294!16s%2Fg%2F11b6f1x6_k!19sChIJsQVzyy73AD8R8YTkGcfMGT8?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Dolopi+Ice+cream/data=!4m7!3m6!1s0x3f00f1221290ee7f:0xae145638d66fbcf7!8m2!3d30.4270731!4d55.973672!16s%2Fg%2F11c703xyn3!19sChIJf-6QEiLxAD8R97xv1jhWFK4?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Venus+pizza/data=!4m7!3m6!1s0x3f00f78b9087d67f:0xf4b530fe43a5cd97!8m2!3d30.4118475!4d56.0015342!16s%2Fg%2F11h3vb4mhc!19sChIJf9aHkIv3AD8Rl82lQ_4wtfQ?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Irah+Coffee+Shop/data=!4m7!3m6!1s0x3f00f6d4dfeb6349:0x37022d8394dd0a86!8m2!3d30.4072517!4d55.9775882!16s%2Fg%2F1ptxlnf8f!19sChIJSWPr39T2AD8RhgrdlIMtAjc?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%A7%D9%82%D8%A7%DB%8C+%D8%A8%D8%B3%D8%AA%D9%86%DB%8C%E2%80%AD/data=!4m7!3m6!1s0x3f00f9a7d0178a07:0x53aa38b061b207b4!8m2!3d30.3724158!4d56.026513!16s%2Fg%2F11qqj40593!19sChIJB4oX0Kf5AD8RtAeyYbA4qlM?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Shahrzad+Restaurant/data=!4m7!3m6!1s0x3f00f739fe593119:0xe331c67a193cb3c3!8m2!3d30.4040043!4d55.9972719!16s%2Fg%2F11cr__lqyk!19sChIJGTFZ_jn3AD8Rw7M8GXrGMeM?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/Khaghani+Traditional+Restaurant/data=!4m7!3m6!1s0x3f00f72e033ce0e5:0xb17eded8aa514611!8m2!3d30.4068852!4d55.9913368!16s%2Fg%2F11cs3jfj_y!19sChIJ5eA8Ay73AD8REUZRqtjefrE?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%AC%DA%AF%D8%B1%DA%A9%DB%8C+%D8%AF%D8%A7%DB%8C%DB%8C+%D8%B9%D8%A8%D8%A7%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3f00f7ee6059dc93:0x64849e011125961d!8m2!3d30.384956!4d55.9540618!16s%2Fg%2F11r12f8gjx!19sChIJk9xZYO73AD8RHZYlEQGehGQ?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%DA%98%D9%88%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f00f9800f5e7907:0x3ca31161237573b5!8m2!3d30.3715842!4d56.0264978!16s%2Fg%2F11hf94v4c4!19sChIJB3leD4D5AD8RtXN1I2ERozw?authuser=0&hl=en&rclk=1
https://www.google.com/maps/place/%D8%B3%D8%A7%D9%86%D8%AF%D9%88%DA%86%DB%8C+%DA%AF%D9%84+%D9%87%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3f00f7f66598ebd5:0xa4975cf68aed6d67!8m2!3d30.3736852!4d56.0212233!16s%2Fg%2F11rxjhdkb7!19sChIJ1euYZfb3AD8RZ23tivZcl6Q?authuser=0&hl=en&rclk=1
